yyyymmdd,from_ccy,to_ccy,fx_rate
20170205,GBP,CHF,1.2387
20170206,GBP,CHF,1.2356
20170207,GBP,CHF,1.2479
20170208,GBP,CHF,1.2473
20170209,GBP,CHF,1.2516
20170210,GBP,CHF,1.2523
20170212,GBP,CHF,1.2514
20170213,GBP,CHF,1.2597
20170214,GBP,CHF,1.2546
20170215,GBP,CHF,1.253
20170216,GBP,CHF,1.2452
20170217,GBP,CHF,1.2447
20170219,GBP,CHF,1.2446
20170220,GBP,CHF,1.2499
20170221,GBP,CHF,1.2595
20170222,GBP,CHF,1.2579
20170223,GBP,CHF,1.2636
20170224,GBP,CHF,1.2559
20170226,GBP,CHF,1.2566
20170227,GBP,CHF,1.2556
20170228,GBP,CHF,1.2452
20170301,GBP,CHF,1.2403
20170302,GBP,CHF,1.2432
20170303,GBP,CHF,1.2391
20170305,GBP,CHF,1.2397
20170306,GBP,CHF,1.2386
20170307,GBP,CHF,1.2362
20170308,GBP,CHF,1.2349
20170309,GBP,CHF,1.2313
20170310,GBP,CHF,1.2301
20170312,GBP,CHF,1.2291
20170313,GBP,CHF,1.2307
20170314,GBP,CHF,1.2277
20170315,GBP,CHF,1.2294
20170316,GBP,CHF,1.2318
20170317,GBP,CHF,1.2377
20170319,GBP,CHF,1.2355
20170320,GBP,CHF,1.2339
20170321,GBP,CHF,1.2402
20170322,GBP,CHF,1.2377
20170323,GBP,CHF,1.2438
20170324,GBP,CHF,1.2364
20170326,GBP,CHF,1.2349
20170327,GBP,CHF,1.2378
20170328,GBP,CHF,1.2357
20170329,GBP,CHF,1.239
20170330,GBP,CHF,1.2483
20170331,GBP,CHF,1.2586
20170402,GBP,CHF,1.2575
20170403,GBP,CHF,1.2505
20170404,GBP,CHF,1.2463
20170405,GBP,CHF,1.2544
20170406,GBP,CHF,1.2531
20170407,GBP,CHF,1.2485
20170409,GBP,CHF,1.2495
20170410,GBP,CHF,1.2524
20170411,GBP,CHF,1.2585
20170412,GBP,CHF,1.2577
20170413,GBP,CHF,1.2578
20170414,GBP,CHF,1.2593
20170416,GBP,CHF,1.2581
20170417,GBP,CHF,1.2622
20170418,GBP,CHF,1.2793
20170419,GBP,CHF,1.2756
20170420,GBP,CHF,1.2797
20170421,GBP,CHF,1.2761
20170423,GBP,CHF,1.2712
20170424,GBP,CHF,1.2742
20170425,GBP,CHF,1.276
20170426,GBP,CHF,1.2763
20170427,GBP,CHF,1.2828
20170428,GBP,CHF,1.2881
20170430,GBP,CHF,1.2855
20170501,GBP,CHF,1.2838
20170502,GBP,CHF,1.2830000000000001
20170503,GBP,CHF,1.28
20170504,GBP,CHF,1.2748
20170505,GBP,CHF,1.2819999999999998
20170507,GBP,CHF,1.2825
20170508,GBP,CHF,1.2924
20170509,GBP,CHF,1.3030000000000002
20170510,GBP,CHF,1.3053
20170511,GBP,CHF,1.2987
20170512,GBP,CHF,1.2902
20170514,GBP,CHF,1.2885
20170515,GBP,CHF,1.2852
20170516,GBP,CHF,1.2734
20170517,GBP,CHF,1.2696
20170518,GBP,CHF,1.268
20170519,GBP,CHF,1.2679
20170521,GBP,CHF,1.265
20170522,GBP,CHF,1.2655
20170523,GBP,CHF,1.265
20170524,GBP,CHF,1.2624
20170525,GBP,CHF,1.2590000000000001
20170526,GBP,CHF,1.2469
20170528,GBP,CHF,1.2494
20170529,GBP,CHF,1.2554
20170530,GBP,CHF,1.2533
20170531,GBP,CHF,1.2476
20170601,GBP,CHF,1.2514
20170602,GBP,CHF,1.2432
20170604,GBP,CHF,1.2401
20170605,GBP,CHF,1.245
20170606,GBP,CHF,1.242
20170607,GBP,CHF,1.2504
20170608,GBP,CHF,1.2535
20170609,GBP,CHF,1.2357
20170611,GBP,CHF,1.2319
20170612,GBP,CHF,1.2263
20170613,GBP,CHF,1.2357
20170614,GBP,CHF,1.2383
20170615,GBP,CHF,1.2441
20170616,GBP,CHF,1.244
20170618,GBP,CHF,1.2423
20170619,GBP,CHF,1.2424
20170620,GBP,CHF,1.2314
20170621,GBP,CHF,1.2323
20170622,GBP,CHF,1.2324
20170623,GBP,CHF,1.2327
20170625,GBP,CHF,1.2349
20170626,GBP,CHF,1.2372
20170627,GBP,CHF,1.2307
20170628,GBP,CHF,1.2404
20170629,GBP,CHF,1.2433
20170630,GBP,CHF,1.2478
20170702,GBP,CHF,1.2467
20170703,GBP,CHF,1.2469
20170704,GBP,CHF,1.2474
20170705,GBP,CHF,1.2469
20170706,GBP,CHF,1.246
20170707,GBP,CHF,1.2425
20170709,GBP,CHF,1.2416
20170710,GBP,CHF,1.244
20170711,GBP,CHF,1.2382
20170712,GBP,CHF,1.2438
20170713,GBP,CHF,1.2515
20170714,GBP,CHF,1.2619
20170716,GBP,CHF,1.2615
20170717,GBP,CHF,1.2567
20170718,GBP,CHF,1.2453
20170719,GBP,CHF,1.2443
20170720,GBP,CHF,1.234
20170721,GBP,CHF,1.229
20170723,GBP,CHF,1.2284
20170724,GBP,CHF,1.2329
20170725,GBP,CHF,1.2405
20170726,GBP,CHF,1.2477
20170727,GBP,CHF,1.2608
20170728,GBP,CHF,1.2724
20170730,GBP,CHF,1.2731
20170731,GBP,CHF,1.2777
20170801,GBP,CHF,1.2751
20170802,GBP,CHF,1.2839
20170803,GBP,CHF,1.2726
20170804,GBP,CHF,1.2686
20170806,GBP,CHF,1.2685
20170807,GBP,CHF,1.2683
20170808,GBP,CHF,1.2658
20170809,GBP,CHF,1.2531
20170810,GBP,CHF,1.2491
20170811,GBP,CHF,1.2518
20170813,GBP,CHF,1.2513
20170814,GBP,CHF,1.26
20170815,GBP,CHF,1.2516
20170816,GBP,CHF,1.2451
20170817,GBP,CHF,1.2392
20170818,GBP,CHF,1.2417
20170820,GBP,CHF,1.2415
20170821,GBP,CHF,1.2408
20170822,GBP,CHF,1.2416
20170823,GBP,CHF,1.2357
20170824,GBP,CHF,1.2358
20170825,GBP,CHF,1.2318
20170827,GBP,CHF,1.2346
20170828,GBP,CHF,1.2355
20170829,GBP,CHF,1.2347
20170830,GBP,CHF,1.2455
20170831,GBP,CHF,1.2397
20170901,GBP,CHF,1.2497
20170903,GBP,CHF,1.2445
20170904,GBP,CHF,1.2393
20170905,GBP,CHF,1.2449
20170906,GBP,CHF,1.2476
20170907,GBP,CHF,1.2453
20170908,GBP,CHF,1.2462
20170910,GBP,CHF,1.249
20170911,GBP,CHF,1.2588
20170912,GBP,CHF,1.2755
20170913,GBP,CHF,1.2737
20170914,GBP,CHF,1.2904
20170915,GBP,CHF,1.3046
20170917,GBP,CHF,1.3033
20170918,GBP,CHF,1.2978
20170919,GBP,CHF,1.3004
20170920,GBP,CHF,1.3087
20170921,GBP,CHF,1.3183
20170922,GBP,CHF,1.3087
20170924,GBP,CHF,1.3093
20170925,GBP,CHF,1.3017
20170926,GBP,CHF,1.3038
20170927,GBP,CHF,1.3013
20170928,GBP,CHF,1.304
20170929,GBP,CHF,1.2975
20171001,GBP,CHF,1.2955
20171002,GBP,CHF,1.294
20171003,GBP,CHF,1.2889
20171004,GBP,CHF,1.2919999999999998
20171005,GBP,CHF,1.2835
20171006,GBP,CHF,1.2796
20171008,GBP,CHF,1.2814
20171009,GBP,CHF,1.2875
20171010,GBP,CHF,1.2875
20171011,GBP,CHF,1.2872
20171012,GBP,CHF,1.2937
20171013,GBP,CHF,1.2948
20171015,GBP,CHF,1.2961
20171016,GBP,CHF,1.2926
20171017,GBP,CHF,1.2905
20171018,GBP,CHF,1.2962
20171019,GBP,CHF,1.2848
20171020,GBP,CHF,1.2981
20171022,GBP,CHF,1.2989
20171023,GBP,CHF,1.2999
20171024,GBP,CHF,1.3017
20171025,GBP,CHF,1.3125
20171026,GBP,CHF,1.3129
20171027,GBP,CHF,1.31
20171029,GBP,CHF,1.3093
20171030,GBP,CHF,1.3133
20171031,GBP,CHF,1.3251
20171101,GBP,CHF,1.3289
20171102,GBP,CHF,1.3051
20171103,GBP,CHF,1.3086
20171105,GBP,CHF,1.3061
20171106,GBP,CHF,1.3139
20171107,GBP,CHF,1.3163
20171108,GBP,CHF,1.3117
20171109,GBP,CHF,1.3065
20171110,GBP,CHF,1.314
20171112,GBP,CHF,1.3111
20171113,GBP,CHF,1.3067
20171114,GBP,CHF,1.3025
20171115,GBP,CHF,1.3019
20171116,GBP,CHF,1.3117
20171117,GBP,CHF,1.3069
20171119,GBP,CHF,1.3071
20171120,GBP,CHF,1.3148
20171121,GBP,CHF,1.3125
20171122,GBP,CHF,1.3086
20171123,GBP,CHF,1.3069
20171124,GBP,CHF,1.3061
20171126,GBP,CHF,1.3052
20171127,GBP,CHF,1.3074
20171128,GBP,CHF,1.3128
20171129,GBP,CHF,1.3203
20171130,GBP,CHF,1.3303
20171201,GBP,CHF,1.3153
20171203,GBP,CHF,1.3187
20171204,GBP,CHF,1.3276
20171205,GBP,CHF,1.3273
20171206,GBP,CHF,1.3257
20171207,GBP,CHF,1.34
20171208,GBP,CHF,1.3294
20171210,GBP,CHF,1.3305
20171211,GBP,CHF,1.3231
20171212,GBP,CHF,1.3205
20171213,GBP,CHF,1.3224
20171214,GBP,CHF,1.3285
20171215,GBP,CHF,1.3193
20171217,GBP,CHF,1.3183
20171218,GBP,CHF,1.3191
20171219,GBP,CHF,1.3184
20171220,GBP,CHF,1.3201
20171221,GBP,CHF,1.3231
20171222,GBP,CHF,1.3216
20171224,GBP,CHF,1.3193
20171225,GBP,CHF,1.3234
20171226,GBP,CHF,1.3232
20171227,GBP,CHF,1.3217
20171228,GBP,CHF,1.3155
20171229,GBP,CHF,1.3168
20171231,GBP,CHF,1.3149
20180101,GBP,CHF,1.3162
20180102,GBP,CHF,1.3204
20180103,GBP,CHF,1.3206
20180104,GBP,CHF,1.3205
20180105,GBP,CHF,1.3226
20180107,GBP,CHF,1.3225
20180108,GBP,CHF,1.3259999999999998
20180109,GBP,CHF,1.3313
20180110,GBP,CHF,1.3214
20180111,GBP,CHF,1.3211
20180112,GBP,CHF,1.3284
20180114,GBP,CHF,1.3295
20180115,GBP,CHF,1.3283
20180116,GBP,CHF,1.3233
20180117,GBP,CHF,1.3357
20180118,GBP,CHF,1.3324
20180119,GBP,CHF,1.3346
20180121,GBP,CHF,1.3352
20180122,GBP,CHF,1.3453
20180123,GBP,CHF,1.3407
20180124,GBP,CHF,1.3462
20180125,GBP,CHF,1.3306
20180126,GBP,CHF,1.3207
20180128,GBP,CHF,1.3214
20180129,GBP,CHF,1.3195
20180130,GBP,CHF,1.3221
20180131,GBP,CHF,1.3217
20180201,GBP,CHF,1.3215
20180202,GBP,CHF,1.3149
20180204,GBP,CHF,1.3156
20180205,GBP,CHF,1.3004
20180206,GBP,CHF,1.3055
20180207,GBP,CHF,1.3101
20180208,GBP,CHF,1.3025
20180209,GBP,CHF,1.2991
20180211,GBP,CHF,1.2986
20180212,GBP,CHF,1.2996
20180213,GBP,CHF,1.2989
20180214,GBP,CHF,1.301
20180215,GBP,CHF,1.3001
20180216,GBP,CHF,1.3015
20180218,GBP,CHF,1.3007
20180219,GBP,CHF,1.3008
20180220,GBP,CHF,1.3101
20180221,GBP,CHF,1.3069
20180222,GBP,CHF,1.3018
20180223,GBP,CHF,1.3076
20180225,GBP,CHF,1.31
20180226,GBP,CHF,1.3102
20180227,GBP,CHF,1.306
20180228,GBP,CHF,1.2997
20180301,GBP,CHF,1.2974
20180302,GBP,CHF,1.2938
20180304,GBP,CHF,1.2909
20180305,GBP,CHF,1.3017
20180306,GBP,CHF,1.3064
20180307,GBP,CHF,1.3114
20180308,GBP,CHF,1.3136
20180309,GBP,CHF,1.3175
20180311,GBP,CHF,1.3165
20180312,GBP,CHF,1.3177
20180313,GBP,CHF,1.318
20180314,GBP,CHF,1.3193
20180315,GBP,CHF,1.3259999999999998
20180316,GBP,CHF,1.3274
20180318,GBP,CHF,1.3276
20180319,GBP,CHF,1.3338
20180320,GBP,CHF,1.3389
20180321,GBP,CHF,1.3429
20180322,GBP,CHF,1.338
20180323,GBP,CHF,1.339
20180325,GBP,CHF,1.3394
20180326,GBP,CHF,1.3454
20180327,GBP,CHF,1.3404
20180328,GBP,CHF,1.3467
20180329,GBP,CHF,1.3408
20180330,GBP,CHF,1.3372
20180401,GBP,CHF,1.3376
20180402,GBP,CHF,1.3414
20180403,GBP,CHF,1.3479
20180404,GBP,CHF,1.3528
20180405,GBP,CHF,1.3492
20180406,GBP,CHF,1.3514
20180408,GBP,CHF,1.3508
20180409,GBP,CHF,1.3512
20180410,GBP,CHF,1.3566
20180411,GBP,CHF,1.3577
20180412,GBP,CHF,1.3692
20180413,GBP,CHF,1.3699
20180415,GBP,CHF,1.371
20180416,GBP,CHF,1.3764
20180417,GBP,CHF,1.3807
20180418,GBP,CHF,1.3758
20180419,GBP,CHF,1.3683
20180420,GBP,CHF,1.3649
20180422,GBP,CHF,1.3653
20180423,GBP,CHF,1.3636
20180424,GBP,CHF,1.3683
20180425,GBP,CHF,1.3697
20180426,GBP,CHF,1.3766
20180427,GBP,CHF,1.3612
20180429,GBP,CHF,1.3607
20180430,GBP,CHF,1.3639
20180501,GBP,CHF,1.3568
20180502,GBP,CHF,1.3558
20180503,GBP,CHF,1.3541
20180504,GBP,CHF,1.3528
20180506,GBP,CHF,1.3539
20180507,GBP,CHF,1.3594
20180508,GBP,CHF,1.3571
20180509,GBP,CHF,1.3617
20180510,GBP,CHF,1.3563
20180511,GBP,CHF,1.3546
20180513,GBP,CHF,1.355
20180514,GBP,CHF,1.3564
20180515,GBP,CHF,1.3522
20180516,GBP,CHF,1.3505
20180517,GBP,CHF,1.3537
20180518,GBP,CHF,1.344
20180520,GBP,CHF,1.3424
20180521,GBP,CHF,1.3389
20180522,GBP,CHF,1.3335
20180523,GBP,CHF,1.3291
20180524,GBP,CHF,1.3268
20180525,GBP,CHF,1.3164
20180527,GBP,CHF,1.3204
20180528,GBP,CHF,1.3225
20180529,GBP,CHF,1.3134
20180530,GBP,CHF,1.3141
20180531,GBP,CHF,1.3109
20180601,GBP,CHF,1.3189
20180603,GBP,CHF,1.3197
20180604,GBP,CHF,1.3153
20180605,GBP,CHF,1.3184
20180606,GBP,CHF,1.3232
20180607,GBP,CHF,1.3161
20180608,GBP,CHF,1.3211
20180610,GBP,CHF,1.321
20180611,GBP,CHF,1.3182
20180612,GBP,CHF,1.3196
20180613,GBP,CHF,1.3182
20180614,GBP,CHF,1.3222
20180615,GBP,CHF,1.3246
20180617,GBP,CHF,1.3219999999999998
20180618,GBP,CHF,1.3181
20180619,GBP,CHF,1.3104
20180620,GBP,CHF,1.3121
20180621,GBP,CHF,1.3136
20180622,GBP,CHF,1.3104
20180624,GBP,CHF,1.3106
20180625,GBP,CHF,1.3108
20180626,GBP,CHF,1.3106
20180627,GBP,CHF,1.3077
20180628,GBP,CHF,1.3045
20180629,GBP,CHF,1.3084
20180701,GBP,CHF,1.3074
20180702,GBP,CHF,1.3058
20180703,GBP,CHF,1.3093
20180704,GBP,CHF,1.3136
20180705,GBP,CHF,1.3133
20180706,GBP,CHF,1.3148
20180708,GBP,CHF,1.319
20180709,GBP,CHF,1.3146
20180710,GBP,CHF,1.3168
20180711,GBP,CHF,1.3151
20180712,GBP,CHF,1.3237
20180713,GBP,CHF,1.3249
20180715,GBP,CHF,1.327
20180716,GBP,CHF,1.3193
20180717,GBP,CHF,1.3117
20180718,GBP,CHF,1.3057
20180719,GBP,CHF,1.3003
20180720,GBP,CHF,1.3036
20180722,GBP,CHF,1.3025
20180723,GBP,CHF,1.3002
20180724,GBP,CHF,1.306
20180725,GBP,CHF,1.3082
20180726,GBP,CHF,1.3032
20180727,GBP,CHF,1.3034
20180729,GBP,CHF,1.3037
20180730,GBP,CHF,1.2978
20180731,GBP,CHF,1.2998
20180801,GBP,CHF,1.3022
20180802,GBP,CHF,1.2955
20180803,GBP,CHF,1.2925
20180805,GBP,CHF,1.2925
20180806,GBP,CHF,1.2903
20180807,GBP,CHF,1.2883
20180808,GBP,CHF,1.2795
20180809,GBP,CHF,1.2742
20180810,GBP,CHF,1.2711
20180812,GBP,CHF,1.2678
20180813,GBP,CHF,1.2684
20180814,GBP,CHF,1.2649
20180815,GBP,CHF,1.2616
20180816,GBP,CHF,1.2676
20180817,GBP,CHF,1.2694
20180819,GBP,CHF,1.2688
20180820,GBP,CHF,1.2689
20180821,GBP,CHF,1.2714
20180822,GBP,CHF,1.2693
20180823,GBP,CHF,1.2634
20180824,GBP,CHF,1.2634
20180826,GBP,CHF,1.2637
20180827,GBP,CHF,1.2634
20180828,GBP,CHF,1.2567
20180829,GBP,CHF,1.2642
20180830,GBP,CHF,1.261
20180831,GBP,CHF,1.2556
20180902,GBP,CHF,1.2529
20180903,GBP,CHF,1.2475
20180904,GBP,CHF,1.2526
20180905,GBP,CHF,1.2541
20180906,GBP,CHF,1.2479
20180907,GBP,CHF,1.2522
20180909,GBP,CHF,1.2526
20180910,GBP,CHF,1.2701
20180911,GBP,CHF,1.2671
20180912,GBP,CHF,1.2666
20180913,GBP,CHF,1.2654
20180914,GBP,CHF,1.2648
20180916,GBP,CHF,1.2649
20180917,GBP,CHF,1.2666
20180918,GBP,CHF,1.2682
20180919,GBP,CHF,1.2713
20180920,GBP,CHF,1.2722
20180921,GBP,CHF,1.2535
20180923,GBP,CHF,1.2546
20180924,GBP,CHF,1.2653
20180925,GBP,CHF,1.2723
20180926,GBP,CHF,1.272
20180927,GBP,CHF,1.2781
20180928,GBP,CHF,1.2793
20180930,GBP,CHF,1.2793
20181001,GBP,CHF,1.2834
20181002,GBP,CHF,1.2769
20181003,GBP,CHF,1.2842
20181004,GBP,CHF,1.2913
20181005,GBP,CHF,1.3013
20181007,GBP,CHF,1.3029
20181008,GBP,CHF,1.2993
20181009,GBP,CHF,1.3038
20181010,GBP,CHF,1.3065
20181011,GBP,CHF,1.3094
20181012,GBP,CHF,1.3053
20181014,GBP,CHF,1.296
20181015,GBP,CHF,1.2986
20181016,GBP,CHF,1.306
20181017,GBP,CHF,1.3053
20181018,GBP,CHF,1.2961
20181019,GBP,CHF,1.3023
20181021,GBP,CHF,1.3018
20181022,GBP,CHF,1.2912
20181023,GBP,CHF,1.2917
20181024,GBP,CHF,1.2854
20181025,GBP,CHF,1.2808
20181026,GBP,CHF,1.2791
20181028,GBP,CHF,1.2793
20181029,GBP,CHF,1.2818
20181030,GBP,CHF,1.2773
20181031,GBP,CHF,1.2874
20181101,GBP,CHF,1.3036
20181102,GBP,CHF,1.3012
20181104,GBP,CHF,1.3065
20181105,GBP,CHF,1.31
20181106,GBP,CHF,1.3132
20181107,GBP,CHF,1.3157
20181108,GBP,CHF,1.3139
20181109,GBP,CHF,1.3044
20181111,GBP,CHF,1.2986
20181112,GBP,CHF,1.2990000000000002
20181113,GBP,CHF,1.3067
20181114,GBP,CHF,1.3075
20181115,GBP,CHF,1.2862
20181116,GBP,CHF,1.2829
20181118,GBP,CHF,1.2855
20181119,GBP,CHF,1.2770000000000001
20181120,GBP,CHF,1.2727
20181121,GBP,CHF,1.271
20181122,GBP,CHF,1.2814
20181123,GBP,CHF,1.2781
20181125,GBP,CHF,1.2790000000000001
20181126,GBP,CHF,1.2790000000000001
20181127,GBP,CHF,1.2731
20181128,GBP,CHF,1.2748
20181129,GBP,CHF,1.2738
20181130,GBP,CHF,1.2728
20181202,GBP,CHF,1.2756
20181203,GBP,CHF,1.2695
20181204,GBP,CHF,1.2686
20181205,GBP,CHF,1.2705
20181206,GBP,CHF,1.2690000000000001
20181207,GBP,CHF,1.2608
20181209,GBP,CHF,1.2593
20181210,GBP,CHF,1.2441
20181211,GBP,CHF,1.2403
20181212,GBP,CHF,1.2547
20181213,GBP,CHF,1.2575
20181214,GBP,CHF,1.2563
20181216,GBP,CHF,1.2556
20181217,GBP,CHF,1.2531
20181218,GBP,CHF,1.2545
20181219,GBP,CHF,1.2541
20181220,GBP,CHF,1.2503
20181221,GBP,CHF,1.2571
20181223,GBP,CHF,1.2574
20181224,GBP,CHF,1.2529
20181225,GBP,CHF,1.251
20181226,GBP,CHF,1.2579
20181227,GBP,CHF,1.2492
20181228,GBP,CHF,1.2502
20181230,GBP,CHF,1.2496
20181231,GBP,CHF,1.2523
20190101,GBP,CHF,1.2508
20190102,GBP,CHF,1.2483
20190103,GBP,CHF,1.2462
20190104,GBP,CHF,1.2558
20190106,GBP,CHF,1.2561
20190107,GBP,CHF,1.2519
20190108,GBP,CHF,1.248
20190109,GBP,CHF,1.2462
20190110,GBP,CHF,1.2552
20190111,GBP,CHF,1.2632
20190113,GBP,CHF,1.2662
20190114,GBP,CHF,1.2619
20190115,GBP,CHF,1.2704
20190116,GBP,CHF,1.2758
20190117,GBP,CHF,1.2911
20190118,GBP,CHF,1.2816
20190120,GBP,CHF,1.2806
20190121,GBP,CHF,1.2857
20190122,GBP,CHF,1.2919999999999998
20190123,GBP,CHF,1.3004
20190124,GBP,CHF,1.3017
20190125,GBP,CHF,1.3114
20190127,GBP,CHF,1.3097
20190128,GBP,CHF,1.3055
20190129,GBP,CHF,1.2997
20190130,GBP,CHF,1.3041
20190131,GBP,CHF,1.3033
20190201,GBP,CHF,1.3022
20190203,GBP,CHF,1.3001
20190204,GBP,CHF,1.3008
20190205,GBP,CHF,1.2947
20190206,GBP,CHF,1.2962
20190207,GBP,CHF,1.2981
20190208,GBP,CHF,1.2944
20190210,GBP,CHF,1.2942
20190211,GBP,CHF,1.2909
20190212,GBP,CHF,1.2977
20190213,GBP,CHF,1.2964
20190214,GBP,CHF,1.2864
20190215,GBP,CHF,1.2959
20190217,GBP,CHF,1.2977
20190218,GBP,CHF,1.2981
20190219,GBP,CHF,1.3077
20190220,GBP,CHF,1.3061
20190221,GBP,CHF,1.3054
20190222,GBP,CHF,1.306
20190224,GBP,CHF,1.308
20190225,GBP,CHF,1.3106
20190226,GBP,CHF,1.325
20190227,GBP,CHF,1.3329
20190228,GBP,CHF,1.3238
20190301,GBP,CHF,1.3195
20190303,GBP,CHF,1.3225
20190304,GBP,CHF,1.3168
20190305,GBP,CHF,1.3232
20190306,GBP,CHF,1.3236
20190307,GBP,CHF,1.3233
20190308,GBP,CHF,1.3122
20190310,GBP,CHF,1.3072
20190311,GBP,CHF,1.329
20190312,GBP,CHF,1.3176
20190313,GBP,CHF,1.3389
20190314,GBP,CHF,1.3292
20190315,GBP,CHF,1.3319999999999999
20190317,GBP,CHF,1.3330000000000002
20190318,GBP,CHF,1.3273
20190319,GBP,CHF,1.3257
20190320,GBP,CHF,1.3099
20190321,GBP,CHF,1.3001
20190322,GBP,CHF,1.3122
20190324,GBP,CHF,1.3139
20190325,GBP,CHF,1.3096
20190326,GBP,CHF,1.3133
20190327,GBP,CHF,1.3122
20190328,GBP,CHF,1.2987
20190329,GBP,CHF,1.297
20190331,GBP,CHF,1.2977
20190401,GBP,CHF,1.3087
20190402,GBP,CHF,1.3108
20190403,GBP,CHF,1.3136
20190404,GBP,CHF,1.3076
20190405,GBP,CHF,1.3041
20190407,GBP,CHF,1.3042
20190408,GBP,CHF,1.3049
20190409,GBP,CHF,1.3051
20190410,GBP,CHF,1.3124
20190411,GBP,CHF,1.3097
20190412,GBP,CHF,1.3106
20190414,GBP,CHF,1.3107
20190415,GBP,CHF,1.3152
20190416,GBP,CHF,1.3154
20190417,GBP,CHF,1.318
20190418,GBP,CHF,1.3192
20190419,GBP,CHF,1.3183
20190421,GBP,CHF,1.3176
20190422,GBP,CHF,1.3183
20190423,GBP,CHF,1.3199
20190424,GBP,CHF,1.3167
20190425,GBP,CHF,1.3159999999999998
20190426,GBP,CHF,1.3172
20190428,GBP,CHF,1.3172
20190429,GBP,CHF,1.319
20190430,GBP,CHF,1.3286
20190501,GBP,CHF,1.3286
20190502,GBP,CHF,1.3283
20190503,GBP,CHF,1.339
20190505,GBP,CHF,1.3356
20190506,GBP,CHF,1.3332
20190507,GBP,CHF,1.3329
20190508,GBP,CHF,1.3271
20190509,GBP,CHF,1.3204
20190510,GBP,CHF,1.3152
20190512,GBP,CHF,1.3154
20190513,GBP,CHF,1.304
20190514,GBP,CHF,1.3018
20190515,GBP,CHF,1.2956
20190516,GBP,CHF,1.2925
20190517,GBP,CHF,1.2863
20190519,GBP,CHF,1.2877
20190520,GBP,CHF,1.2833
20190521,GBP,CHF,1.2847
20190522,GBP,CHF,1.2789
20190523,GBP,CHF,1.2699
20190524,GBP,CHF,1.2738
20190526,GBP,CHF,1.2752
20190527,GBP,CHF,1.2728
20190528,GBP,CHF,1.2751
20190529,GBP,CHF,1.2731
20190530,GBP,CHF,1.2707
20190531,GBP,CHF,1.264
20190602,GBP,CHF,1.265
20190603,GBP,CHF,1.2569
20190604,GBP,CHF,1.2598
20190605,GBP,CHF,1.262
20190606,GBP,CHF,1.2584
20190607,GBP,CHF,1.2585
20190609,GBP,CHF,1.2607
20190610,GBP,CHF,1.2556
20190611,GBP,CHF,1.2628
20190612,GBP,CHF,1.2632
20190613,GBP,CHF,1.2596
20190614,GBP,CHF,1.2576
20190616,GBP,CHF,1.2565
20190617,GBP,CHF,1.2523
20190618,GBP,CHF,1.2561
20190619,GBP,CHF,1.2568
20190620,GBP,CHF,1.2471
20190621,GBP,CHF,1.2442
20190623,GBP,CHF,1.2433
20190624,GBP,CHF,1.2383
20190625,GBP,CHF,1.2377
20190626,GBP,CHF,1.2409999999999999
20190627,GBP,CHF,1.2375
20190628,GBP,CHF,1.2396
20190630,GBP,CHF,1.2436
20190701,GBP,CHF,1.2484
20190702,GBP,CHF,1.242
20190703,GBP,CHF,1.2405
20190704,GBP,CHF,1.2391
20190705,GBP,CHF,1.2422
20190707,GBP,CHF,1.2426
20190708,GBP,CHF,1.2441
20190709,GBP,CHF,1.2383
20190710,GBP,CHF,1.2372
20190711,GBP,CHF,1.24
20190712,GBP,CHF,1.2378
20190714,GBP,CHF,1.2368
20190715,GBP,CHF,1.2322
20190716,GBP,CHF,1.2256
20190717,GBP,CHF,1.2277
20190718,GBP,CHF,1.2315
20190719,GBP,CHF,1.2276
20190721,GBP,CHF,1.2275
20190722,GBP,CHF,1.2251
20190723,GBP,CHF,1.2256
20190724,GBP,CHF,1.2294
20190725,GBP,CHF,1.234
20190726,GBP,CHF,1.2301
20190728,GBP,CHF,1.2297
20190729,GBP,CHF,1.2115
20190730,GBP,CHF,1.2034
20190731,GBP,CHF,1.2088
20190801,GBP,CHF,1.2015
20190802,GBP,CHF,1.1947
20190804,GBP,CHF,1.1941
20190805,GBP,CHF,1.182
20190806,GBP,CHF,1.188
20190807,GBP,CHF,1.1844
20190808,GBP,CHF,1.1829
20190809,GBP,CHF,1.1697
20190811,GBP,CHF,1.1732
20190812,GBP,CHF,1.1705
20190813,GBP,CHF,1.1777
20190814,GBP,CHF,1.1736
20190815,GBP,CHF,1.1801
20190816,GBP,CHF,1.1884
20190818,GBP,CHF,1.1899
20190819,GBP,CHF,1.1904
20190820,GBP,CHF,1.1902
20190821,GBP,CHF,1.1912
20190822,GBP,CHF,1.2053
20190823,GBP,CHF,1.1961
20190825,GBP,CHF,1.1931
20190826,GBP,CHF,1.196
20190827,GBP,CHF,1.2061
20190828,GBP,CHF,1.1987
20190829,GBP,CHF,1.2019
20190830,GBP,CHF,1.2037
20190901,GBP,CHF,1.2032
20190902,GBP,CHF,1.1953
20190903,GBP,CHF,1.1926
20190904,GBP,CHF,1.202
20190905,GBP,CHF,1.2161
20190906,GBP,CHF,1.2136
20190908,GBP,CHF,1.2121
20190909,GBP,CHF,1.2248
20190910,GBP,CHF,1.2255
20190911,GBP,CHF,1.2241
20190912,GBP,CHF,1.2213
20190913,GBP,CHF,1.238
20190915,GBP,CHF,1.2322
20190916,GBP,CHF,1.234
20190917,GBP,CHF,1.2413
20190918,GBP,CHF,1.244
20190919,GBP,CHF,1.2434
